3,5,11,2,2,2,2,2,2
3,5,12,0,2,2,2,2,2
3,5,13,0,0,2,1,2,2
3,5,14,0,0,2,1,2,2
3,5,15,0,0,1,1,2,2
3,6,2,0,0,1,1,2,2
3,6,3,0,0,1,1,2,2
3,6,4,0,0,1,1,2,2
3,6,5,0,0,1,1,2,2
3,6,6,0,0,1,1,2,2
3,6,7,0,0,1,1,2,2
3,6,8,0,0,1,1,2,2
3,6,9,0,0,1,1,2,2
3,6,10,0,0,1,1,2,2
3,6,11,0,0,1,1,2,2
3,6,12,0,0,1,1,2,2
3,6,13,0,0,2,1,2,2
3,6,14,0,0,2,1,2,2
3,6,15,0,0,1,1,2,2
3,7,2,0,0,1,1,2,2
3,7,3,0,0,1,1,2,2
3,7,4,0,0,1,1,2,2
3,7,5,0,0,1,1,2,2
3,7,6,0,0,1,1,2,2
3,7,7,0,0,1,1,2,2
3,7,8,0,0,1,1,2,2
3,7,9,0,0,1,1,2,2
3,7,10,0,0,1,1,2,2
3,7,11,0,0,1,1,2,2
3,7,12,0,0,1,1,2,2
3,7,13,0,0,1,1,2,2
3,7,14,0,0,1,1,2,2
3,7,15,0,0,1,1,2,2
3,8,2,0,0,1,1,2,2
3,8,3,0,0,1,1,2,2
3,8,4,0,0,1,1,2,2
3,8,5,0,0,1,1,2,2
3,8,6,0,0,1,1,2,2
3,8,7,0,0,2,2,2,2
3,8,8,0,0,1,1,2,2
3,8,9,0,0,2,2,2,2
3,8,10,0,0,2,2,2,2
3,8,11,0,0,2,2,2,2
3,8,12,0,0,2,1,2,2
3,8,13,0,0,1,2,2,2
3,8,14,0,0,1,1,2,2
3,8,15,0,0,2,2,2,2
3,9,2,0,0,1,1,2,2
3,9,3,0,0,1,1,2,2
3,9,4,0,0,1,1,2,2
3,9,5,0,0,1,1,2,2
3,9,6,0,0,1,1,2,2
3,9,7,0,0,1,1,2,2
3,9,8,0,0,1,1,2,2
3,9,9,0,0,1,1,2,2
3,9,10,0,0,1,1,2,2
3,9,11,0,0,2,1,2,2
3,9,12,0,0,1,1,2,2
3,9,13,0,0,1,1,2,2
3,9,14,0,0,2,1,2,2
3,9,15,0,0,2,1,2,2
3,10,2,0,0,1,1,2,2
3,10,3,0,0,1,1,2,2
3,10,4,0,0,1,1,2,2
3,10,5,0,0,1,1,2,2
3,10,6,0,0,1,1,2,2
3,10,7,0,0,1,1,2,2
3,10,8,0,0,1,1,2,2
3,10,9,0,0,1,1,2,2
3,10,10,0,0,1,1,2,2
3,10,11,0,0,2,2,2,2
3,10,12,0,0,1,1,2,2
3,10,13,0,0,1,1,2,2
3,10,14,0,0,2,1,2,2
3,10,15,0,0,2,1,2,2
3,11,2,0,0,1,1,2,2
3,11,3,0,0,1,1,2,2
3,11,4,0,0,1,1,2,2
3,11,5,0,0,1,1,2,2
3,11,6,0,0,1,1,2,2
3,11,7,0,0,1,1,2,2
3,11,8,0,0,1,1,2,2
3,11,9,0,0,1,1,2,2
3,11,10,0,0,1,1,2,2
3,11,11,0,0,1,1,2,2
3,11,12,0,0,1,0,2,2
3,11,13,0,0,1,1,2,2
3,11,14,0,0,1,1,2,2
3,11,15,0,0,1,1,2,2
3,12,2,0,0,1,1,2,2
3,12,3,0,0,1,1,2,2
3,12,4,2,2,1,1,2,2
3,12,5,0,0,1,1,2,2
3,12,6,0,0,1,1,2,2
3,12,7,0,0,1,1,2,2
3,12,8,0,0,1,1,2,2
3,12,9,2,0,1,1,2,2
3,12,10,0,0,1,1,2,2
3,12,11,0,0,1,1,2,2
3,12,12,2,2,1,2,2,2
3,12,13,2,0,2,2,2,2
3,12,14,2,0,1,0,2,2
3,12,15,0,0,1,1,2,2
3,13,2,2,2,1,1,2,2
3,13,3,2,2,1,1,2,2
3,13,4,0,0,1,1,2,2
3,13,5,0,0,1,1,2,2
3,13,6,0,0,1,1,2,2
3,13,7,2,2,1,1,2,2
3,13,8,0,0,1,2,2,2
3,13,9,2,0,1,1,2,2
3,13,10,0,0,1,1,2,2
3,13,11,0,0,1,2,2,2
3,13,12,2,0,1,1,2,2
3,13,13,0,0,1,2,2,2
3,13,14,2,0,1,1,2,2
3,13,15,0,0,1,2,2,2
3,14,2,2,2,1,1,2,2
3,14,3,2,2,1,1,2,2
3,14,4,2,2,1,1,2,2
3,14,5,0,0,1,1,2,2
3,14,6,0,0,1,1,2,2
3,14,7,0,0,1,2,2,2
3,14,8,0,0,1,2,2,2
3,14,9,0,0,1,2,2,2
3,14,10,0,0,1,2,2,2
3,14,11,0,0,1,1,2,2
3,14,12,0,0,1,1,2,2
3,14,13,0,0,1,1,2,2
3,14,14,0,0,1,0,2,2
3,14,15,0,0,1,1,2,2
3,15,2,2,2,1,1,2,2
3,15,3,0,0,1,1,2,2
3,15,4,2,2,1,1,2,2
3,15,5,0,0,1,1,2,2
3,15,6,2,2,1,2,2,2
3,15,7,0,0,1,1,2,2
3,15,8,2,2,1,1,2,2
3,15,9,0,0,1,1,2,2
3,15,10,2,2,1,1,2,2
3,15,11,2,2,1,2,2,2
3,15,12,2,2,1,1,2,2
3,15,13,2,2,1,1,2,2
3,15,14,0,2,1,1,2,2
3,15,15,2,2,1,2,2,2
4,2,2,0,0,0,0,0,0,3,3
4,2,3,0,0,0,0,0,0,3,3
4,2,4,0,0,0,0,0,0,3,3
4,2,5,0,0,0,0,0,0,3,3
4,2,6,0,0,0,0,0,0,3,3
4,2,7,0,0,0,0,0,0,3,3
4,2,8,2,2,2,2,2,2,3,3
4,2,9,0,0,0,0,0,0,3,3
4,2,10,2,2,2,2,2,2,3,3
4,2,11,0,0,0,0,0,0,3,3
4,2,12,0,0,0,0,0,0,3,3
4,2,13,0,0,0,0,0,0,3,3
4,2,14,0,0,0,0,0,0,3,3
4,2,15,0,0,0,0,0,0,3,3
4,3,2,0,0,0,0,0,0,3,3
4,3,3,0,0,0,2,0,0,3,3
4,3,4,0,0,0,0,0,0,3,3
4,3,5,0,0,0,0,0,0,3,3
4,3,6,0,0,0,0,0,0,3,3
4,3,7,0,0,0,0,0,0,3,3
4,3,8,0,0,0,0,0,0,3,3
4,3,9,0,0,0,2,0,0,3,3
4,3,10,0,0,0,2,0,0,3,3
4,3,11,0,0,0,1,0,0,3,3
4,3,12,0,0,0,2,0,0,3,3
4,3,13,0,0,0,2,0,0,3,3
4,3,14,0,0,0,1,0,0,3,3
4,3,15,0,0,0,0,0,0,3,3
4,4,2,0,0,0,0,0,0,3,3
4,4,3,0,0,0,1,0,0,3,3
4,4,4,0,0,0,2,0,0,3,3
4,4,5,0,0,0,2,0,0,3,3
4,4,6,0,0,0,2,0,0,3,3
4,4,7,0,0,0,2,0,0,3,3
4,4,8,0,0,0,2,0,0,3,3
4,4,9,0,0,0,0,0,0,3,3
4,4,10,0,0,0,2,0,0,3,3
4,4,11,0,0,0,1,0,0,3,3
4,4,12,0,0,0,1,0,0,3,3
4,4,13,0,0,0,2,0,0,3,3
4,4,14,0,0,0,2,0,0,3,3
4,4,15,0,0,0,2,0,0,3,3
4,5,2,0,0,0,2,0,0,3,3
4,5,3,0,0,0,0,0,0,3,3
4,5,4,0,0,0,0,0,0,3,3
4,5,5,0,0,0,2,0,0,3,3
4,5,6,0,0,0,2,0,0,3,3
4,5,7,0,0,0,0,0,0,3,3
4,5,8,0,0,0,2,0,0,3,3
4,5,9,0,0,0,0,0,0,3,3
4,5,10,0,0,0,0,0,0,3,3
4,5,11,0,0,0,0,0,0,3,3
4,5,12,0,0,0,2,0,0,3,3
4,5,13,0,0,0,2,0,0,3,3
4,5,14,0,0,0,2,0,0,3,3
4,5,15,0,0,0,0,0,0,3,3
4,6,2,2,0,1,2,2,2,3,3
4,6,3,2,0,1,1,1,2,3,3
4,6,4,0,0,2,2,0,2,3,3
4,6,5,0,0,1,2,2,2,3,3
4,6,6,0,0,1,1,0,2,3,3
4,6,7,2,0,1,1,1,2,3,3
4,6,8,2,0,1,0,2,2,3,3
4,6,9,2,0,1,1,2,2,3,3
4,6,10,2,0,1,1,1,2,3,3
4,6,11,2,0,1,1,2,2,3,3
4,6,12,2,0,1,1,1,2,3,3
4,6,13,2,0,1,1,2,2,3,3
4,6,14,0,0,1,1,0,2,3,3
4,6,15,2,0,1,1,1,2,3,3
4,7,2,0,0,1,2,0,2,3,3
4,7,3,2,0,0,1,0,2,3,3
4,7,4,0,0,0,2,0,0,3,3
4,7,5,0,0,0,0,2,2,3,3
4,7,6,0,0,2,2,2,2,3,3
4,7,7,0,0,1,2,0,2,3,3
4,7,8,0,0,1,2,0,2,3,3
4,7,9,0,0,1,2,0,2,3,3
4,7,10,0,0,1,0,0,2,3,3
4,7,11,0,0,0,2,2,2,3,3
4,7,12,0,0,1,2,0,2,3,3
4,7,13,0,0,1,1,1,2,3,3
4,7,14,0,0,1,0,2,0,3,3
4,7,15,0,0,1,2,0,2,3,3
4,8,2,2,2,1,2,2,2,3,3
4,8,3,2,0,1,2,2,2,3,3
4,8,4,1,0,1,1,1,2,3,3
4,8,5,2,0,1,1,1,2,3,3
4,8,6,2,0,1,1,2,2,3,3
4,8,7,1,0,1,1,1,1,3,3
4,8,8,0,0,1,1,1,2,3,3
4,8,9,2,0,1,1,1,2,3,3
4,8,10,2,0,1,1,1,2,3,3
4,8,11,2,2,1,2,2,2,3,3
4,8,12,0,0,1,1,1,2,3,3
4,8,13,1,0,2,2,2,2,3,3
4,8,14,2,0,1,1,2,1,3,3
4,8,15,2,0,1,1,2,0,3,3
4,9,2,1,0,1,1,1,2,3,3
4,9,3,2,0,1,1,2,2,3,3
4,9,4,1,0,1,1,1,2,3,3
4,9,5,1,0,1,2,1,2,3,3
4,9,6,1,0,1,1,1,1,3,3
4,9,7,3,0,1,2,1,2,3,3
4,9,8,2,0,1,1,1,2,3,3
4,9,9,2,0,2,2,2,2,3,3
4,9,10,1,0,1,2,2,2,3,3
4,9,11,0,0,1,2,1,2,3,3
4,9,12,0,0,2,1,2,2,3,3
4,9,13,0,0,1,1,2,2,3,3
4,9,14,0,0,2,2,2,2,3,3
4,9,15,0,0,1,1,2,0,3,3
4,10,2,0,0,2,2,2,2,3,3
4,10,3,1,0,1,1,1,2,3,3
4,10,4,1,0,1,1,1,2,3,3
4,10,5,0,0,1,1,1,2,3,3
4,10,6,0,0,1,1,1,2,3,3
4,10,7,1,0,1,1,2,0,3,3
4,10,8,2,0,1,2,1,2,3,3
4,10,9,0,0,1,2,0,2,3,3
4,10,10,0,0,2,1,2,1,3,3
4,10,11,1,0,1,2,2,2,3,3
4,10,12,2,3,1,2,2,2,3,3
4,10,13,2,0,2,1,2,1,3,3
4,10,14,1,0,1,2,2,2,3,3
4,10,15,0,0,2,2,1,2,3,3
4,11,2,0,0,2,1,2,2,3,3
4,11,3,1,2,1,1,1,1,3,3
4,11,4,1,0,1,2,1,2,3,3
4,11,5,0,0,1,2,2,2,3,3
4,11,6,1,1,1,1,2,2,3,3
4,11,7,2,0,1,2,2,2,3,3
4,11,8,2,0,2,1,2,2,3,3
4,11,9,2,2,2,2,1,2,3,3
4,11,10,1,0,1,2,2,2,3,3
4,11,11,2,0,1,1,2,2,3,3
4,11,12,3,0,2,2,2,2,3,3
4,11,13,0,0,1,1,2,1,3,3
4,11,14,0,0,2,1,2,1,3,3
4,11,15,0,0,1,2,2,2,3,3
4,12,2,1,0,1,1,1,2,3,3
4,12,3,0,0,1,1,1,1,3,3
4,12,4,1,0,1,1,1,1,3,3
4,12,5,0,0,1,1,2,2,3,3
4,12,6,2,0,1,1,1,1,3,3
4,12,7,1,0,1,1,1,1,3,3
4,12,8,2,0,1,1,1,1,3,3
4,12,9,1,0,1,1,2,1,3,3
4,12,10,2,0,1,1,1,1,3,3
4,12,11,0,0,1,1,2,2,3,3
4,12,12,0,0,1,1,1,1,3,3
4,12,13,2,2,1,1,2,1,3,3
4,12,14,2,2,1,1,2,2,3,3
4,12,15,2,2,1,2,2,2,3,3
4,13,2,1,0,1,1,2,2,3,3
4,13,3,0,0,1,1,1,2,3,3
4,13,4,1,0,1,1,1,1,3,3
4,13,5,1,0,1,1,1,2,3,3
4,13,6,1,0,1,1,1,1,3,3
4,13,7,2,0,2,2,1,1,3,3
4,13,8,1,0,2,1,1,1,3,3
4,13,9,2,0,1,1,2,1,3,3
4,13,10,1,0,1,1,1,1,3,3
4,13,11,0,0,1,1,2,2,3,3
4,13,12,2,0,1,1,2,2,3,3
4,13,13,0,0,2,1,2,1,3,3
4,13,14,1,2,2,1,2,1,3,3
4,13,15,2,0,1,1,2,2,3,3
4,14,2,0,0,1,1,2,2,3,3
4,14,3,0,0,1,1,1,1,3,3
4,14,4,2,0,1,1,1,1,3,3
4,14,5,0,0,1,1,2,2,3,3
4,14,6,2,0,1,2,2,2,3,3
4,14,7,0,0,1,1,1,1,3,3
4,14,8,1,0,2,1,1,1,3,3
4,14,9,0,0,1,1,2,1,3,3
4,14,10,2,0,1,2,1,2,3,3
4,14,11,0,0,1,1,2,2,3,3
4,14,12,2,0,2,2,1,2,3,3
4,14,13,2,0,1,2,1,1,3,3
4,14,14,2,0,1,1,2,2,3,3
4,14,15,2,0,1,1,2,2,3,3
4,15,2,0,0,1,1,2,2,3,3
4,15,3,1,0,1,1,1,1,3,3
4,15,4,0,0,1,1,1,2,3,3
4,15,5,2,0,1,1,2,2,3,3
4,15,6,2,0,1,1,2,2,3,3
4,15,7,0,0,1,1,2,2,3,3
4,15,8,1,0,2,1,1,1,3,3
4,15,9,2,0,1,1,2,2,3,3
4,15,10,0,0,2,1,2,2,3,3
4,15,11,0,0,1,1,2,2,3,3
4,15,12,2,2,1,2,1,1,3,3
4,15,13,1,1,1,1,2,2,3,3
4,15,14,2,2,1,2,2,2,3,3
4,15,15,0,0,1,2,2,2,3,3
5,2,2,0,0,0,0,0,0,3,3,0,0
5,2,3,2,2,2,2,2,2,3,3,2,2
5,2,4,0,0,0,0,0,0,3,3,0,0
5,2,5,0,0,0,0,0,0,3,3,0,0
5,2,6,2,2,2,2,2,2,3,3,2,2
5,2,7,0,0,0,0,0,0,3,3,0,0
5,2,8,0,0,0,0,0,0,3,3,0,0
5,2,9,0,0,0,0,0,0,3,3,0,0
5,2,10,2,2,2,2,2,2,3,3,2,2
5,2,11,0,0,0,0,0,0,3,3,0,0
5,2,12,0,0,0,0,0,0,3,3,0,0
5,2,13,0,0,0,0,0,0,3,3,0,0
5,2,14,0,0,0,0,0,0,3,3,0,0
5,2,15,0,0,0,0,0,0,3,3,0,0
5,3,2,0,0,0,0,0,0,3,3,0,0
5,3,3,0,0,0,0,0,0,3,3,0,0
5,3,4,0,0,0,2,0,0,3,3,0,0
5,3,5,0,0,0,0,0,0,3,3,0,0
5,3,6,0,0,0,2,0,0,3,3,0,0
5,3,7,0,0,0,2,0,0,3,3,0,0
5,3,8,0,0,0,1,0,0,3,3,0,0
5,3,9,0,0,0,2,0,0,3,3,0,0
5,3,10,0,0,0,1,0,0,3,3,0,0
5,3,11,0,0,0,2,0,0,3,3,0,0
5,3,12,0,0,0,2,0,0,3,3,0,0
5,3,13,0,0,0,0,0,0,3,3,0,0
5,3,14,0,0,0,2,0,0,3,3,0,0
5,3,15,0,0,0,2,0,0,3,3,0,0
5,4,2,0,0,0,0,0,0,3,3,0,0
5,4,3,0,0,0,0,0,0,3,3,0,0
5,4,4,0,0,0,2,0,0,3,3,0,0
5,4,5,0,0,0,0,0,0,3,3,0,0
5,4,6,0,0,0,2,0,0,3,3,0,0
5,4,7,0,0,0,0,0,0,3,3,0,0
5,4,8,0,0,0,1,0,0,3,3,0,0
5,4,9,0,0,0,0,0,0,3,3,0,0
5,4,10,0,0,0,2,0,0,3,3,0,0
5,4,11,0,0,0,2,0,0,3,3,0,0
5,4,12,0,0,0,2,0,0,3,3,0,0
5,4,13,0,0,0,1,0,0,3,3,0,0
5,4,14,0,0,0,2,0,0,3,3,0,0
5,4,15,0,0,0,2,0,0,3,3,0,0
5,5,2,4,4,4,2,4,4,3,3,4,4
5,5,3,4,4,4,3,4,4,3,3,4,4
5,5,4,0,0,0,0,0,0,3,3,0,0
5,5,5,0,0,0,0,0,0,3,3,0,0
5,5,6,0,0,0,0,0,0,3,3,0,0
5,5,7,0,0,0,2,0,0,3,3,0,0
5,5,8,0,0,0,0,0,0,3,3,0,0
5,5,9,4,4,4,4,4,4,3,3,4,4
5,5,10,0,0,0,0,0,0,3,3,0,0
5,5,11,0,0,0,2,0,0,3,3,0,0
5,5,12,0,0,0,2,0,0,3,3,0,0
5,5,13,0,0,0,2,0,0,3,3,0,0
5,5,14,4,4,4,4,4,4,3,3,4,4
5,5,15,4,4,4,0,4,4,3,3,4,4
5,6,2,4,4,1,1,4,4,3,3,4,4
5,6,3,2,4,1,1,1,2,3,3,4,4
5,6,4,2,4,1,1,1,2,3,3,4,4
5,6,5,2,4,1,1,1,2,3,3,4,4
5,6,6,0,4,1,1,1,2,3,3,4,4
5,6,7,0,4,1,1,1,2,3,3,4,4
5,6,8,2,4,1,1,1,2,3,3,4,4
5,6,9,2,4,1,2,1,2,3,3,4,4
5,6,10,4,4,1,1,4,4,3,3,4,4
5,6,11,0,4,1,1,1,2,3,3,4,4
5,6,12,2,4,1,1,1,2,3,3,4,4
5,6,13,2,4,1,1,1,2,3,3,4,4
5,6,14,2,4,1,1,1,2,3,3,4,4
5,6,15,2,4,1,1,1,2,3,3,4,4
5,7,2,0,0,1,2,0,2,3,3,4,4
5,7,3,0,0,1,0,0,2,3,3,4,4
5,7,4,0,0,0,1,0,2,3,3,4,4
5,7,5,0,0,1,2,0,2,3,3,4,4
5,7,6,0,0,1,2,2,0,3,3,4,4
5,7,7,0,0,1,2,2,0,3,3,4,4
5,7,8,0,0,1,1,0,2,3,3,4,4
5,7,9,2,0,1,1,0,2,3,3,4,4
5,7,10,0,0,1,0,2,2,3,3,4,4
5,7,11,0,0,1,2,0,2,3,3,4,4
5,7,12,0,0,1,2,2,0,3,3,4,4
5,7,13,0,0,1,2,2,2,3,3,4,4
5,7,14,0,0,1,2,2,0,3,3,4,4
5,7,15,0,0,1,2,2,2,3,3,4,4
5,8,2,2,0,2,2,2,2,3,3,4,4
5,8,3,2,0,1,2,2,2,3,3,4,4
5,8,4,1,0,1,1,1,2,3,3,4,4
5,8,5,1,4,1,1,1,2,3,3,4,4
5,8,6,2,0,1,1,2,2,3,3,4,4
5,8,7,0,4,1,1,2,2,3,3,4,4
5,8,8,2,4,1,1,1,2,3,3,4,4
5,8,9,2,0,1,1,1,2,3,3,4,4
5,8,10,0,0,1,1,2,1,3,3,4,4
5,8,11,0,0,1,1,2,2,3,3,4,4
5,8,12,2,0,1,1,2,2,3,3,4,4
5,8,13,2,4,1,1,2,0,3,3,4,4
5,8,14,0,0,1,1,1,2,3,3,4,4
5,8,15,2,0,1,1,2,2,3,3,4,4
5,9,2,2,4,2,2,2,2,3,3,4,4
5,9,3,0,0,1,1,2,2,3,3,4,4
5,9,4,1,0,1,2,1,2,3,3,4,4
5,9,5,2,0,1,2,2,2,3,3,4,4
5,9,6,1,0,1,2,1,2,3,3,4,4
5,9,7,2,0,1,2,2,2,3,3,4,4
5,9,8,2,0,2,2,2,2,3,3,4,4
5,9,9,2,0,1,2,1,2,3,3,4,4
5,9,10,3,4,2,1,2,2,3,3,4,4
5,9,11,2,0,2,1,2,1,3,3,4,4
5,9,12,0,4,1,1,1,2,3,3,4,4
5,9,13,1,0,1,2,1,2,3,3,4,4
5,9,14,2,0,1,2,2,2,3,3,4,4
5,9,15,0,0,1,1,2,2,3,3,4,4
5,10,2,1,4,1,1,2,2,3,3,4,4
5,10,3,1,0,1,1,1,2,3,3,4,4
5,10,4,1,0,1,2,2,2,3,3,4,4
5,10,5,1,0,2,1,2,2,3,3,4,4
5,10,6,1,0,1,2,1,2,3,3,4,4
5,10,7,2,0,2,2,2,2,3,3,4,4
5,10,8,2,0,1,2,2,2,3,3,4,4
5,10,9,0,0,1,1,1,1,3,3,4,4
5,10,10,2,0,1,1,2,2,3,3,4,4
5,10,11,3,0,1,1,2,1,3,3,4,4
5,10,12,0,0,0,1,1,1,3,3,4,4
5,10,13,0,0,1,2,0,2,3,3,4,4
5,10,14,1,0,1,2,2,2,3,3,4,4
5,10,15,3,1,1,2,2,2,3,3,4,4
5,11,2,1,0,1,1,2,2,3,3,4,4
5,11,3,1,0,1,1,1,2,3,3,4,4
5,11,4,1,0,1,2,1,2,3,3,4,4
5,11,5,1,0,1,2,2,2,3,3,4,4
5,11,6,2,0,1,1,2,2,3,3,4,4
